CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,Synonyms,HBondDonorCount,HBondAcceptorCount
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"135064207","zinc;5,14,23,32-tetrakis[(1-methylpyridin-1-ium-2-yl)sulfanyl]-2,11,20,29,37,39-hexaza-38,40-diazanidanonacyclo[28.6.1.13,10.112,19.121,28.04,9.013,18.022,27.031,36]tetraconta-1,3,5,7,9,11,13(18),14,16,19(39),20,22(27),23,25,28,30(37),31(36),32,34-nonadecaene","C[N+]1=CC=CC=C1SC2=CC=CC3=C2C4=NC5=NC(=NC6=C7C=CC=C(C7=C([N-]6)N=C8C9=C(C(=CC=C9)SC1=CC=CC=[N+]1C)C(=N8)N=C3[N-]4)SC1=CC=CC=[N+]1C)C1=C5C=CC=C1SC1=CC=CC=[N+]1C.[Zn+2]","C56H40N12S4Zn+4","1074.6","[]","0","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907268","14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=CC=CC=C6N5)CCCN(C)C","C30H32N6O4","540.6","['CHEMBL4594805', 'bis[3-(dimethylamino)propyl][?]tetrone']","2","8"
"129907097","17-bromo-14,21-bis[3-(dimethylamino)propyl]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16,18,23-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=CC(=C3C4=C2C(=C5C(=C4C(=O)N(C3=O)CCCN(C)C)NC6=CC=CC=C6N5)C1=O)Br","C30H31BrN6O4","619.5","[]","2","8"
"129907098","14,21-bis[3-(dimethylamino)propyl]-6-nitro-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4(9),5,7,11,16(24),17,19(23)-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=C(N5)C=C(C=C6)[N+](=O)[O-])CCCN(C)C","C30H31N7O6","585.6","['bis[3-(dimethylamino)propyl]-nitro-[?]tetrone']","2","10"
"129907608","17-bromo-14,21-bis[3-(dimethylamino)propyl]-6-nitro-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4(9),5,7,11,16,18,23-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=CC(=C3C4=C2C(=C5C(=C4C(=O)N(C3=O)CCCN(C)C)NC6=C(N5)C=C(C=C6)[N+](=O)[O-])C1=O)Br","C30H30BrN7O6","664.5","['bromo-bis[3-(dimethylamino)propyl]-nitro-[?]tetrone']","2","10"
"129907609","14,21-bis[3-(dimethylamino)propyl]-13,15,20,22-tetraoxo-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4(9),5,7,11,16(24),17,19(23)-octaene-6-carboxylic acid","CN(C)CCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)NC6=C(N5)C=C(C=C6)C(=O)O)CCCN(C)C","C31H32N6O6","584.6","['bis[3-(dimethylamino)propyl]-tetraoxo-[?]carboxylic acid']","3","10"
"129907621","17-bromo-14,21-bis[3-(dimethylamino)propyl]-13,15,20,22-tetraoxo-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4(9),5,7,11,16,18,23-octaene-6-carboxylic acid","CN(C)CCCN1C(=O)C2=CC(=C3C4=C2C(=C5C(=C4C(=O)N(C3=O)CCCN(C)C)NC6=C(N5)C=C(C=C6)C(=O)O)C1=O)Br","C31H31BrN6O6","663.5","['bromo-bis[3-(dimethylamino)propyl]-tetraoxo-[?]carboxylic acid']","3","10"
"129907622","18-bromo-14,21-bis[3-(dimethylamino)propyl]-3,5,10,14,21-pentazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4(9),5,7,11,16,18,23-octaene-13,15,20,22-tetrone","CN(C)CCCN1C(=O)C2=CC(=C3C4=C2C(=C5C(=C4C(=O)N(C3=O)CCCN(C)C)NC6=C(N5)C=CC=N6)C1=O)Br","C29H30BrN7O4","620.5","[]","2","9"
"129907623","14,21-bis[3-(dimethylamino)propyl]-17-[3-(dimethylamino)propylamino]-3,10,14,21-tetrazahexacyclo[10.10.2.02,11.04,9.016,24.019,23]tetracosa-1,4,6,8,11,16,18,23-octaene-13,15,20,22-tetrone","CN(C)CCCNC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C5C(=C3C(=O)N(C2=O)CCCN(C)C)NC6=CC=CC=C6N5)CCCN(C)C","C35H44N8O4","640.8","['bis[3-(dimethylamino)propyl]-[3-(dimethylamino)propylamino][?]tetrone']","3","10"
"101896746","3-[2-(3-benzyl-1,3-benzothiazol-3-ium-2-yl)ethenyl]-7-(diethylamino)chromen-2-one","CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C=CC3=[N+](C4=CC=CC=C4S3)CC5=CC=CC=C5","C29H27N2O2S+","467.6","['2-[2-[7-(Diethylamino)-2-oxo-2H-1-benzopyran-3-yl]ethenyl]-3-benzylbenzothiazole-3-ium']","0","4"
"101896746","3-[2-(3-benzyl-1,3-benzothiazol-3-ium-2-yl)ethenyl]-7-(diethylamino)chromen-2-one","CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C=CC3=[N+](C4=CC=CC=C4S3)CC5=CC=CC=C5","C29H27N2O2S+","467.6","['2-[2-[7-(Diethylamino)-2-oxo-2H-1-benzopyran-3-yl]ethenyl]-3-benzylbenzothiazole-3-ium']","0","4"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
"137086327","3-[7-[[6,13-bis[3-(dimethylamino)propyl]-12-hydroxy-5,7,14-trioxo-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),3,8(16),9,11-pentaen-2-ylidene]amino]heptylamino]-6,13-bis[3-(dimethylamino)propyl]-10-[3-(dimethylamino)propylimino]-14-hydroxy-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),8,11(15)-pentaene-5,7,12-trione","CN(C)CCCN=C1C=C2C3=C(C(=CC4=C(N(C(=O)C1=C43)CCCN(C)C)O)NCCCCCCCN=C5C=C6C7=C(C=CC8=C(N(C(=O)C5=C87)CCCN(C)C)O)C(=O)N(C6=O)CCCN(C)C)C(=O)N(C2=O)CCCN(C)C","C60H82N12O8","1099.4","["9-[[3-(Dimethylamino)propyl]amino]-[4,4'-(heptamethylenebisimino)bis[2,7-bis[3-(dimethylamino)propyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetraone]]"]","3","16"
